signal,unit,pair,hole_A,hole_B,factor_type,diff_params,drilling_speed_A,rotation_speed_A,drilling_speed_B,rotation_speed_B,stage,hole,role,N_samples,mean,std,rms,variance,skewness,kurtosis_excess,minimum,maximum,peak_to_peak,p10,p25,p50,p75,p90,iqr,coeff_variation,crest_factor,shape_factor,impulse_factor,autocorr_lag1,autocorr_lag5,first_diff_variance,first_diff_mean_abs,smoothness_index,zero_crossing_rate,mean_crossing_rate,dominant_freq,dominant_freq_power,spectral_centroid,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,spectral_rolloff_85,band_energy_low_pct,band_energy_mid_pct,band_energy_high_pct,dc_ratio,sample_entropy
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-1,Case-2RCT_1-5,Case-2TRD_1-1,双因素,,,,,,original,Case-2TRD_1-1,B,65,77.353725,0.700159,77.356845,0.490223,1.527964,1.702553,76.297122,79.430901,3.133779,76.66887,76.963972,77.285749,77.31899,78.475262,0.355018,0.009051,1.026812,1.00004,1.026853,0.708773,-0.191544,0.2827,0.240997,0.576676,0.109375,0.109375,0.046154,0.246331,0.110414,0.008496,1.917156,3.828506,3.623889,0.184615,51.931513,39.342158,8.726329,0.99996,0.219054
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-1,Case-2RCT_1-5,Case-2TRD_1-1,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.144779,0.109832,1.149955,0.012063,0.043732,-0.05475,0.896489,1.370923,0.474434,1.005478,1.075727,1.146714,1.213491,1.290395,0.137764,0.095942,1.192153,1.004521,1.197543,0.336545,-0.040364,0.015483,0.101315,1.28349,0.453125,0.453125,0.123077,0.130645,0.196992,0.011907,1.088762,0.509079,4.126842,0.323077,17.159583,60.284159,22.556258,0.995489,1.386294
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-1,Case-2RCT_1-5,Case-2TRD_1-1,双因素,,,,,,final_comm,Case-2TRD_1-1,B,65,13.112106,0.324988,13.116071,0.105617,1.385251,1.796851,12.474155,14.03836,1.564206,12.814062,12.927259,13.051606,13.132467,13.642811,0.205208,0.024785,1.070317,1.000302,1.070641,0.59221,-0.363874,0.0827,0.146741,0.783014,0.140625,0.140625,0.107692,0.281659,0.143922,0.006293,1.642432,3.240727,3.714357,0.2,21.666662,68.099542,10.233796,0.999698,0.450506
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-2,Case-2RCT_1-5,Case-2TRD_1-2,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-2,Case-2RCT_1-5,Case-2TRD_1-2,双因素,,,,,,original,Case-2TRD_1-2,B,65,80.137425,1.578511,80.152731,2.491697,0.5166,0.069525,77.292574,84.281188,6.988614,78.175821,79.216693,80.029401,80.974081,82.369798,1.757389,0.019698,1.051507,1.000191,1.051708,0.930759,0.570956,0.301362,0.338166,0.120946,0.0625,0.0625,0.015385,0.493889,0.041435,0.003407,4.054513,18.498394,2.210217,0.061538,92.827182,5.033325,2.139493,0.999809,0.503104
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-2,Case-2RCT_1-5,Case-2TRD_1-2,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.166369,0.108084,1.17129,0.011682,-0.085893,0.002929,0.899112,1.409658,0.510545,1.011474,1.097663,1.161021,1.228027,1.2936,0.130364,0.092667,1.203509,1.004219,1.208586,0.381014,-0.086538,0.014249,0.0963,1.219703,0.453125,0.453125,0.184615,0.140865,0.187399,0.009815,1.317581,1.759407,4.011665,0.276923,16.992781,63.523337,19.483882,0.99579,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-2,Case-2RCT_1-5,Case-2TRD_1-2,双因素,,,,,,final_comm,Case-2TRD_1-2,B,65,14.25232,0.400875,14.25787,0.160701,0.548415,0.764977,13.510859,15.357592,1.846733,13.737523,14.012343,14.202746,14.444635,14.685492,0.432291,0.028127,1.077131,1.000389,1.07755,0.797782,0.192633,0.045661,0.142275,0.284139,0.140625,0.140625,0.076923,0.218999,0.099142,0.008114,1.506478,2.372502,3.626995,0.184615,64.004807,29.024582,6.970611,0.999611,0.600253
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-3,Case-2RCT_1-5,Case-2TRD_1-3,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-3,Case-2RCT_1-5,Case-2TRD_1-3,双因素,,,,,,original,Case-2TRD_1-3,B,65,82.570739,1.147073,82.578583,1.315777,0.664895,-0.361146,80.512522,85.009296,4.496774,81.472518,81.692746,82.371779,83.040516,84.508065,1.34777,0.013892,1.029435,1.000095,1.029533,0.838974,-0.035991,0.460602,0.270779,0.350061,0.046875,0.046875,0.061538,0.27867,0.076837,0.00574,2.876292,9.586758,3.221334,0.107692,78.622421,16.483149,4.89443,0.999905,0.468714
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-3,Case-2RCT_1-5,Case-2TRD_1-3,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.096787,0.106797,1.101895,0.011406,-0.064912,-0.029574,0.842795,1.330856,0.488061,0.947553,1.032389,1.097379,1.152989,1.223467,0.1206,0.097373,1.207789,1.004657,1.213414,0.401591,-0.057197,0.013446,0.091874,1.178902,0.453125,0.453125,0.184615,0.145986,0.182775,0.008377,1.217311,1.663087,3.976591,0.276923,17.14939,64.843494,18.007116,0.995354,1.704748
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-3,Case-2RCT_1-5,Case-2TRD_1-3,双因素,,,,,,final_comm,Case-2TRD_1-3,B,65,12.343238,0.425957,12.350472,0.181439,0.469073,2.300176,11.080945,13.671438,2.590493,12.022096,12.139163,12.303952,12.487246,12.755037,0.348083,0.034509,1.106957,1.000586,1.107605,0.715778,-0.438475,0.106746,0.149962,0.58833,0.109375,0.109375,0.061538,0.23347,0.114521,0.004881,1.883055,4.571115,3.58326,0.169231,48.20618,45.314437,6.479383,0.999414,0.562413
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-4,Case-2RCT_1-5,Case-2TRD_1-4,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-4,Case-2RCT_1-5,Case-2TRD_1-4,双因素,,,,,,original,Case-2TRD_1-4,B,65,86.442448,1.107549,86.449434,1.226665,-0.962883,0.137404,84.043911,87.878629,3.834718,84.203067,86.02454,86.607379,87.216995,87.688963,1.192454,0.012813,1.016532,1.000081,1.016614,0.955016,0.612452,0.049063,0.13331,0.039997,0.0625,0.0625,0.030769,0.666253,0.034379,0.001249,7.906979,75.826426,1.539218,0.030769,97.679978,1.503269,0.816753,0.999919,0.413187
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-4,Case-2RCT_1-5,Case-2TRD_1-4,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.095404,0.106918,1.10053,0.011431,-0.031499,-0.014025,0.841406,1.329697,0.488291,0.947467,1.031978,1.096621,1.152534,1.220738,0.120556,0.097606,1.208234,1.004679,1.213888,0.404826,-0.051923,0.013365,0.09168,1.169101,0.453125,0.453125,0.184615,0.146476,0.182452,0.008537,1.24404,1.699592,3.980983,0.276923,17.626042,64.885443,17.488515,0.995332,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-4,Case-2RCT_1-5,Case-2TRD_1-4,双因素,,,,,,final_comm,Case-2TRD_1-4,B,65,12.843692,0.206477,12.845326,0.042633,-1.941488,3.803342,12.014133,13.064212,1.050079,12.519374,12.812114,12.890808,12.979924,13.022142,0.16781,0.016076,1.01704,1.000127,1.017169,0.828653,0.490127,0.004204,0.0341,0.098616,0.078125,0.078125,0.030769,0.388798,0.086147,0.009974,2.127558,4.193329,3.352458,0.169231,73.6571,17.572871,8.770029,0.999873,0.380055
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-5,Case-2RCT_1-5,Case-2TRD_1-5,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-5,Case-2RCT_1-5,Case-2TRD_1-5,双因素,,,,,,original,Case-2TRD_1-5,B,65,84.320444,1.17165,84.328458,1.372763,0.672186,-0.278007,82.393336,86.938584,4.545248,82.918354,83.455469,84.084283,84.875394,86.265133,1.419925,0.013895,1.030952,1.000095,1.03105,0.912611,0.44672,0.222354,0.245489,0.161975,0.09375,0.09375,0.015385,0.50223,0.048187,0.003735,3.264091,13.005408,2.548558,0.092308,91.226768,6.213757,2.559474,0.999905,0.471423
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-5,Case-2RCT_1-5,Case-2TRD_1-5,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.156912,0.108061,1.16187,0.011677,-0.038351,-0.067059,0.899092,1.386539,0.487446,1.009329,1.092412,1.157732,1.221764,1.295242,0.129352,0.093405,1.193368,1.004286,1.198483,0.366274,-0.054158,0.014439,0.097479,1.236506,0.453125,0.453125,0.184615,0.135578,0.190897,0.010497,1.216697,1.15216,4.072084,0.292308,16.867148,62.871467,20.261384,0.995723,1.832581
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-5,Case-2RCT_1-5,Case-2TRD_1-5,双因素,,,,,,final_comm,Case-2TRD_1-5,B,65,14.652295,0.339045,14.656156,0.114952,-0.266998,1.197985,13.510595,15.431335,1.92074,14.254309,14.505985,14.62747,14.834093,15.074561,0.328108,0.023139,1.052891,1.000264,1.053168,0.744868,-0.128173,0.041233,0.116011,0.358702,0.109375,0.109375,0.092308,0.206068,0.101759,0.006788,1.784766,4.104951,3.687557,0.184615,67.93019,26.550309,5.519501,0.999736,0.463961
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-6,Case-2RCT_1-5,Case-2TRD_1-6,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-6,Case-2RCT_1-5,Case-2TRD_1-6,双因素,,,,,,original,Case-2TRD_1-6,B,65,83.164673,1.546272,83.178826,2.390957,0.394082,-0.63694,80.205338,86.590361,6.385022,81.263175,81.987519,82.929292,84.210198,85.61572,2.222678,0.018593,1.041014,1.00017,1.041192,0.856404,0.461127,0.619495,0.429587,0.259099,0.125,0.125,0.030769,0.46808,0.063446,0.006316,2.846479,8.190533,2.735423,0.123077,83.737519,11.44365,4.818832,0.99983,0.473085
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-6,Case-2RCT_1-5,Case-2TRD_1-6,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.109763,0.10937,1.115057,0.011962,-0.030502,-0.099983,0.852104,1.337177,0.485073,0.962405,1.046944,1.105807,1.180069,1.255382,0.133125,0.098553,1.199201,1.00477,1.204921,0.34637,-0.061088,0.015185,0.101314,1.269447,0.453125,0.453125,0.123077,0.128801,0.195217,0.011652,1.146471,0.73267,4.111577,0.323077,17.504228,60.457869,22.037903,0.995241,2.036882
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_1-6,Case-2RCT_1-5,Case-2TRD_1-6,双因素,,,,,,final_comm,Case-2TRD_1-6,B,65,12.867538,0.447629,12.875202,0.200372,0.441249,0.684622,11.708081,14.006972,2.298891,12.447376,12.65508,12.776061,13.087274,13.500685,0.432194,0.034787,1.087903,1.000596,1.088551,0.636836,0.01666,0.129791,0.20142,0.647749,0.15625,0.15625,0.123077,0.208244,0.123087,0.007631,1.355485,2.143123,3.811791,0.2,42.922507,49.430374,7.647119,0.999405,0.886051
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-1,Case-2RCT_1-5,Case-2TRD_13-1,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-1,Case-2RCT_1-5,Case-2TRD_13-1,双因素,,,,,,original,Case-2TRD_13-1,B,65,67.745968,0.720978,67.749745,0.519809,-0.665207,0.176043,65.511786,68.853884,3.342098,67.048921,67.151172,67.965621,68.301703,68.645635,1.150532,0.010642,1.016297,1.000056,1.016354,0.666642,0.462362,0.355897,0.317006,0.68467,0.15625,0.15625,0.015385,0.335669,0.106046,0.011873,1.243958,0.906883,3.615259,0.215385,59.850703,31.7557,8.393597,0.999944,0.487703
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-1,Case-2RCT_1-5,Case-2TRD_13-1,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.133912,0.109418,1.139098,0.011972,-0.010162,-0.064349,0.8695,1.366512,0.497012,0.984213,1.065446,1.13793,1.201458,1.277676,0.136012,0.096496,1.199644,1.004574,1.205131,0.332602,-0.077406,0.015589,0.102547,1.302064,0.484375,0.484375,0.184615,0.133754,0.198432,0.012474,1.202753,0.804557,4.109891,0.323077,16.67495,61.019096,22.305953,0.995437,3.091042
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-1,Case-2RCT_1-5,Case-2TRD_13-1,双因素,,,,,,final_comm,Case-2TRD_13-1,B,65,11.261738,0.288861,11.265385,0.083441,-0.349719,1.606536,10.384483,11.928422,1.543939,10.928891,11.172399,11.261557,11.385801,11.592785,0.213401,0.02565,1.058856,1.000324,1.059199,0.444813,0.307173,0.094273,0.162552,1.129823,0.203125,0.203125,0.169231,0.180028,0.169896,0.006246,0.521607,1.862419,3.942946,0.230769,16.765864,74.569685,8.664452,0.999676,0.487703
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-2,Case-2RCT_1-5,Case-2TRD_13-2,双因素,,,,,,original,Case-2RCT_1-5,A,10,3.228683,0.219391,3.235384,0.048132,-0.054602,-1.212645,2.9143,3.555868,0.641568,2.941023,3.067626,3.242372,3.390062,3.479039,0.322437,0.067951,1.099056,1.002076,1.101337,-0.341583,-0.498495,0.127287,0.311179,2.644523,0.666667,0.666667,0.3,0.702476,0.283001,0.004133,-0.391247,2.138346,1.312684,0.3,0.0,22.128489,77.871511,0.997914,
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-2,Case-2RCT_1-5,Case-2TRD_13-2,双因素,,,,,,original,Case-2TRD_13-2,B,10,66.470846,1.014795,66.477817,1.029809,-0.065416,0.010168,64.564549,68.312829,3.748279,65.519343,66.059817,66.35567,67.106668,67.315206,1.046851,0.015267,1.027603,1.000105,1.027711,0.064218,0.393058,2.082867,1.108559,2.022576,0.444444,0.444444,0.2,0.592222,0.240071,0.006292,0.848336,0.547152,1.590716,0.3,0.0,65.610758,34.389242,0.999895,
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-2,Case-2RCT_1-5,Case-2TRD_13-2,双因素,,,,,,final_comm,Case-2RCT_1-5,A,10,1.480338,0.10416,1.483632,0.010849,0.039528,-1.273709,1.323054,1.631231,0.308177,1.375272,1.397307,1.485149,1.571956,1.599054,0.17465,0.070362,1.099485,1.002225,1.101932,-0.463877,-0.580289,0.032915,0.158972,3.033867,0.666667,0.666667,0.3,0.755414,0.313533,0.003405,0.750226,3.014222,1.160734,0.4,0.0,6.749685,93.250315,0.997741,
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-2,Case-2RCT_1-5,Case-2TRD_13-2,双因素,,,,,,final_comm,Case-2TRD_13-2,B,10,20.002632,0.413512,20.006479,0.170992,-0.212566,0.38684,19.162382,20.677739,1.515357,19.720533,19.914662,19.955521,20.057187,20.56773,0.142525,0.020673,1.033552,1.000192,1.033751,-0.288462,0.202752,0.477657,0.481364,2.793447,0.333333,0.333333,0.3,0.33885,0.303346,0.008732,-0.037801,-0.737368,1.909306,0.4,0.0,31.579476,68.420524,0.999804,
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-3,Case-2RCT_1-5,Case-2TRD_13-3,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-3,Case-2RCT_1-5,Case-2TRD_13-3,双因素,,,,,,original,Case-2TRD_13-3,B,65,67.072993,1.507917,67.089681,2.273813,-0.261873,-0.989721,63.787639,68.879237,5.091598,65.430394,65.872014,66.655361,68.736412,68.864893,2.864397,0.022482,1.026674,1.000249,1.02693,0.80652,0.530858,0.743825,0.482562,0.327127,0.109375,0.109375,0.015385,0.494874,0.082921,0.009941,1.890385,3.724189,3.046154,0.169231,66.270628,28.119207,5.610165,0.999751,0.331033
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-3,Case-2RCT_1-5,Case-2TRD_13-3,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.1246,0.114385,1.130313,0.013084,0.064316,-0.162954,0.874353,1.364035,0.489682,0.985002,1.048203,1.13399,1.188159,1.290833,0.139956,0.101711,1.206776,1.00508,1.212907,0.236376,-0.035151,0.019288,0.115801,1.474149,0.484375,0.484375,0.184615,0.117216,0.217801,0.015557,0.831092,-0.442432,4.25309,0.384615,16.004274,54.534258,29.461468,0.994933,1.99243
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-3,Case-2RCT_1-5,Case-2TRD_13-3,双因素,,,,,,final_comm,Case-2TRD_13-3,B,65,10.906044,0.576859,10.921055,0.332766,-0.780652,1.424786,8.912536,12.194281,3.281745,10.200917,10.653474,10.972953,11.205931,11.59489,0.552457,0.052893,1.116585,1.001376,1.118121,0.600158,-0.038553,0.18448,0.306057,0.554384,0.265625,0.265625,0.169231,0.146998,0.162707,0.011003,1.325502,1.774105,4.088119,0.261538,21.935145,62.640895,15.42396,0.998625,0.549108
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-4,Case-2RCT_1-5,Case-2TRD_13-4,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-4,Case-2RCT_1-5,Case-2TRD_13-4,双因素,,,,,,original,Case-2TRD_13-4,B,65,65.180287,1.164265,65.190524,1.355513,0.882843,0.881574,62.766231,68.652262,5.886031,63.931755,64.345479,65.013415,65.655717,66.658503,1.310239,0.017862,1.053102,1.000157,1.053267,0.39427,-0.142384,1.521876,0.885783,1.122731,0.40625,0.40625,0.107692,0.142309,0.160798,0.018672,0.980864,-0.203708,4.286061,0.338462,41.637277,32.218962,26.143761,0.999843,1.435085
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-4,Case-2RCT_1-5,Case-2TRD_13-4,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.127116,0.107704,1.132171,0.0116,0.029063,-0.005784,0.871814,1.358803,0.486989,0.989208,1.06161,1.123727,1.19122,1.26095,0.12961,0.095557,1.200174,1.004485,1.205557,0.3799,-0.027228,0.014021,0.094786,1.208687,0.421875,0.421875,0.184615,0.136396,0.186931,0.009565,1.069613,0.802497,4.05383,0.292308,18.862487,61.451828,19.685685,0.995525,2.268684
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-4,Case-2RCT_1-5,Case-2TRD_13-4,双因素,,,,,,final_comm,Case-2TRD_13-4,B,65,10.688991,0.501754,10.70058,0.251757,0.83832,0.714769,9.716096,12.245005,2.528909,10.171299,10.288546,10.669766,11.009345,11.305447,0.720799,0.046941,1.144331,1.001084,1.145572,0.522539,-0.31667,0.2271,0.344271,0.902062,0.28125,0.28125,0.107692,0.244125,0.147042,0.00711,1.598351,3.037488,3.872766,0.215385,26.265253,62.377272,11.357475,0.998916,1.343735
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-5,Case-2RCT_1-5,Case-2TRD_13-5,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-5,Case-2RCT_1-5,Case-2TRD_13-5,双因素,,,,,,original,Case-2TRD_13-5,B,65,68.541875,0.862304,68.547215,0.743568,-0.302715,-0.306292,66.276074,70.184942,3.908868,67.270183,68.040321,68.651922,69.117667,69.513828,1.077346,0.012581,1.023892,1.000078,1.023972,0.744293,0.108143,0.386516,0.423376,0.519813,0.1875,0.1875,0.046154,0.251994,0.093199,0.010144,2.100337,4.086658,3.47042,0.169231,74.240134,16.639872,9.119994,0.999922,1.290984
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-5,Case-2RCT_1-5,Case-2TRD_13-5,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.14008,0.107955,1.145102,0.011654,-0.040894,-0.040692,0.879828,1.369535,0.489708,0.999125,1.076083,1.141478,1.205274,1.266828,0.129191,0.094691,1.195995,1.004404,1.201262,0.416524,-0.051226,0.013501,0.091172,1.158475,0.390625,0.390625,0.184615,0.143377,0.17818,0.007004,0.935963,1.008341,3.946706,0.276923,17.94845,64.810315,17.241234,0.995605,1.488077
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-5,Case-2RCT_1-5,Case-2TRD_13-5,双因素,,,,,,final_comm,Case-2TRD_13-5,B,65,11.562571,0.323913,11.567037,0.10492,-0.335341,0.411288,10.650857,12.365527,1.71467,11.139991,11.398622,11.617704,11.764927,11.891147,0.366305,0.028014,1.069032,1.000386,1.069444,0.57645,-0.052064,0.08818,0.190478,0.840453,0.25,0.25,0.061538,0.202825,0.137398,0.00693,0.770129,0.232302,3.913018,0.215385,41.123848,48.318739,10.557414,0.999614,1.064711
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-6,Case-2RCT_1-5,Case-2TRD_13-6,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-6,Case-2RCT_1-5,Case-2TRD_13-6,双因素,,,,,,original,Case-2TRD_13-6,B,65,66.157305,1.31546,66.170181,1.730436,0.229267,-0.578906,63.785939,68.845235,5.059296,64.274947,65.247219,66.046868,66.860471,68.134579,1.613252,0.019884,1.040427,1.000195,1.040629,0.630733,0.307333,1.262008,0.735918,0.729301,0.1875,0.1875,0.015385,0.375002,0.115722,0.013224,1.2693,1.162996,3.512699,0.184615,54.42021,33.461367,12.118423,0.999805,0.965081
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-6,Case-2RCT_1-5,Case-2TRD_13-6,双因素,,,,,,final_comm,Case-2RCT_1-5,A,65,1.127042,0.107153,1.132046,0.011482,-0.067565,-0.060046,0.878001,1.350694,0.472694,0.982453,1.05981,1.131427,1.187466,1.25177,0.127656,0.095075,1.193144,1.00444,1.198442,0.388896,-0.066569,0.013894,0.093648,1.210091,0.421875,0.421875,0.184615,0.134641,0.184698,0.008547,1.155454,1.495042,4.020929,0.276923,17.174532,63.938974,18.886493,0.99557,2.036882
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-6,Case-2RCT_1-5,Case-2TRD_13-6,双因素,,,,,,final_comm,Case-2TRD_13-6,B,65,10.831139,0.569208,10.845856,0.323998,-0.21557,-0.245851,9.402128,11.990248,2.588121,10.054615,10.468577,10.878485,11.151903,11.497745,0.683326,0.052553,1.105514,1.001359,1.107016,0.522121,0.071485,0.300772,0.371062,0.928314,0.265625,0.265625,0.153846,0.226715,0.159315,0.005495,1.056017,3.122965,3.68655,0.2,19.859709,70.870986,9.269305,0.998642,1.07881
torque,N·m,Case-2RCT_1-5 vs Case-2TRD_13-7,Case-2RCT_1-5,Case-2TRD_13-7,双因素,,,,,,original,Case-2RCT_1-5,A,65,3.188334,0.244808,3.197574,0.059931,0.250623,-0.511738,2.713203,3.691304,0.978101,2.889322,3.025073,3.160531,3.324549,3.567973,0.299475,0.076783,1.154408,1.002898,1.157753,0.164506,-0.10711,0.097674,0.267707,1.629765,0.515625,0.515625,0.061538,0.135649,0.222638,0.019295,0.333395,-1.150003,4.466147,0.384615,26.808337,32.605233,40.58643,0.997106,1.7492
