signal,unit,pair,hole_A,hole_B,factor_type,diff_params,drilling_speed_A,rotation_speed_A,drilling_speed_B,rotation_speed_B,stage,hole,role,N_samples,mean,std,rms,variance,skewness,kurtosis_excess,minimum,maximum,peak_to_peak,p10,p25,p50,p75,p90,iqr,coeff_variation,crest_factor,shape_factor,impulse_factor,autocorr_lag1,autocorr_lag5,first_diff_variance,first_diff_mean_abs,smoothness_index,zero_crossing_rate,mean_crossing_rate,dominant_freq,dominant_freq_power,spectral_centroid,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,spectral_rolloff_85,band_energy_low_pct,band_energy_mid_pct,band_energy_high_pct,dc_ratio,sample_entropy
torque,N·m,Case-2RCT_3-1 vs Case-2RCT_7-3,Case-2RCT_3-1,Case-2RCT_7-3,双因素,,,,,,original,Case-2RCT_3-1,A,60,5.116318,0.399582,5.131638,0.159666,0.385719,1.127247,4.119963,6.418306,2.298343,4.591084,4.966108,5.111693,5.286952,5.645866,0.320845,0.0781,1.250732,1.002994,1.254478,0.041381,0.353043,0.30633,0.423431,1.918568,0.542373,0.542373,0.033333,0.155099,0.241883,0.02736,-0.024135,-1.472218,4.275712,0.433333,28.044477,22.699408,49.256115,0.996947,2.995732
torque,N·m,Case-2RCT_3-1 vs Case-2RCT_7-3,Case-2RCT_3-1,Case-2RCT_7-3,双因素,,,,,,original,Case-2RCT_7-3,B,60,16.962008,0.720387,16.977044,0.518957,0.48361,-0.465096,15.401246,18.578269,3.177024,16.333408,16.415779,16.758844,17.486445,18.107343,1.070666,0.042471,1.094317,1.000886,1.095287,0.829212,-0.010691,0.186945,0.290759,0.360232,0.152542,0.152542,0.05,0.595017,0.084446,0.005028,2.758768,8.817513,2.340236,0.116667,74.618312,20.616347,4.765341,0.999113,0.495077
torque,N·m,Case-2RCT_3-1 vs Case-2RCT_7-3,Case-2RCT_3-1,Case-2RCT_7-3,双因素,,,,,,final_comm,Case-2RCT_3-1,A,60,4.344017,0.154392,4.346714,0.023837,0.146146,-0.252236,4.010799,4.743715,0.732916,4.138143,4.234964,4.338559,4.448334,4.551591,0.213371,0.035541,1.091334,1.000621,1.092011,0.309062,0.185021,0.032146,0.149888,1.348608,0.372881,0.372881,0.15,0.165546,0.190919,0.007167,0.081867,0.13907,3.86651,0.283333,11.352249,64.14382,24.503931,0.999379,1.609438
torque,N·m,Case-2RCT_3-1 vs Case-2RCT_7-3,Case-2RCT_3-1,Case-2RCT_7-3,双因素,,,,,,final_comm,Case-2RCT_7-3,B,60,6.969081,0.26139,6.973899,0.068325,0.44392,0.519469,6.368956,7.687738,1.318782,6.672832,6.849662,6.924978,7.09427,7.295672,0.244608,0.037507,1.102359,1.000691,1.103121,0.642553,-0.106958,0.048557,0.146115,0.710683,0.152542,0.152542,0.116667,0.270468,0.131151,0.005432,1.147835,1.966379,3.229564,0.2,33.966072,57.806374,8.227554,0.999308,0.517582
torque,N·m,Case-2RCT_3-1 vs Case-2RCT_7-4,Case-2RCT_3-1,Case-2RCT_7-4,双因素,,,,,,original,Case-2RCT_3-1,A,55,5.09772,0.388892,5.112263,0.151237,0.517979,1.80313,4.119963,6.418306,2.298343,4.5982,4.95951,5.095153,5.268502,5.476167,0.308992,0.076287,1.255472,1.002853,1.259054,0.089354,0.338198,0.280933,0.408849,1.857571,0.518519,0.518519,0.036364,0.18229,0.227916,0.026038,0.089207,-1.573049,4.088319,0.418182,33.14714,21.63379,45.219069,0.997151,3.496508
torque,N·m,Case-2RCT_3-1 vs Case-2RCT_7-4,Case-2RCT_3-1,Case-2RCT_7-4,双因素,,,,,,original,Case-2RCT_7-4,B,55,16.291728,0.925687,16.317528,0.856897,-0.104829,-1.515911,14.713185,17.929228,3.216042,15.162668,15.379494,16.631643,17.158685,17.348246,1.779191,0.056819,1.098771,1.001584,1.100511,0.89089,0.376309,0.194865,0.189572,0.227408,0.055556,0.055556,0.018182,0.427463,0.060732,0.005453,3.043048,10.756169,2.737879,0.109091,81.874428,14.24322,3.882352,0.998418,0.360441
torque,N·m,Case-2RCT_3-1 vs Case-2RCT_7-4,Case-2RCT_3-1,Case-2RCT_7-4,双因素,,,,,,final_comm,Case-2RCT_3-1,A,55,4.353501,0.14674,4.355928,0.021533,0.253423,0.050377,4.04782,4.770436,0.722615,4.171434,4.253044,4.357629,4.446637,4.540812,0.193593,0.033706,1.095159,1.000558,1.09577,0.3965,0.119524,0.026662,0.13406,1.238202,0.333333,0.333333,0.145455,0.212361,0.176713,0.007209,0.339863,0.204497,3.737435,0.272727,19.921463,60.207598,19.870939,0.999443,1.704748
torque,N·m,Case-2RCT_3-1 vs Case-2RCT_7-4,Case-2RCT_3-1,Case-2RCT_7-4,双因素,,,,,,final_comm,Case-2RCT_7-4,B,55,7.031003,0.314807,7.037919,0.099104,-0.030313,-0.253633,6.402521,7.793302,1.390782,6.60064,6.811863,7.083522,7.247592,7.321823,0.435729,0.044774,1.107331,1.000984,1.10842,0.762073,-0.042353,0.043295,0.113024,0.436863,0.12963,0.12963,0.018182,0.211606,0.104509,0.007337,1.566166,3.034254,3.604638,0.163636,52.707948,40.157924,7.134128,0.999017,0.619039
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-3,Case-2RCT_3-2,Case-2RCT_3-3,双因素,,,,,,original,Case-2RCT_3-2,A,60,6.377462,0.495245,6.396342,0.245268,-0.652597,0.432098,5.023324,7.404108,2.380784,5.836794,6.062953,6.488508,6.693395,6.830098,0.630442,0.077656,1.157553,1.002961,1.16098,0.075287,0.126755,0.434322,0.490234,1.770808,0.474576,0.474576,0.016667,0.117407,0.227612,0.026364,0.278979,-1.484201,4.265928,0.433333,27.075722,30.372906,42.551372,0.997016,1.981001
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-3,Case-2RCT_3-2,Case-2RCT_3-3,双因素,,,,,,original,Case-2RCT_3-3,B,60,7.854541,0.506594,7.87059,0.256638,-0.16286,-0.693951,6.666876,8.758615,2.091739,7.257169,7.442218,7.911449,8.23418,8.553131,0.791962,0.064497,1.112828,1.002043,1.115102,0.152775,0.181375,0.440231,0.52947,1.71538,0.372881,0.372881,0.216667,0.132846,0.218612,0.020449,0.227154,-1.19582,4.416575,0.4,25.654383,37.349352,36.996264,0.997954,1.99243
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-3,Case-2RCT_3-2,Case-2RCT_3-3,双因素,,,,,,final_comm,Case-2RCT_3-2,A,60,4.561537,0.243559,4.567926,0.059321,-0.49549,0.429831,3.924042,5.089903,1.165861,4.268673,4.443678,4.617238,4.706703,4.836342,0.263026,0.053394,1.11427,1.001401,1.115831,0.208052,-0.06421,0.088046,0.235317,1.484227,0.474576,0.474576,0.083333,0.179803,0.205698,0.022029,0.771081,-1.080309,3.866271,0.433333,26.115495,43.134289,30.750215,0.998591,2.197225
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-3,Case-2RCT_3-2,Case-2RCT_3-3,双因素,,,,,,final_comm,Case-2RCT_3-3,B,60,4.854095,0.226555,4.859291,0.051327,0.148184,-0.920919,4.416272,5.318908,0.902636,4.574919,4.658051,4.848613,5.01861,5.181569,0.36056,0.046673,1.094585,1.00107,1.095757,0.186329,0.126155,0.084525,0.226561,1.646798,0.355932,0.355932,0.216667,0.165669,0.220723,0.017039,0.562411,-0.942562,4.143165,0.416667,17.787621,52.414554,29.797825,0.998926,
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-4,Case-2RCT_3-2,Case-2RCT_3-4,双因素,,,,,,original,Case-2RCT_3-2,A,60,6.377462,0.495245,6.396342,0.245268,-0.652597,0.432098,5.023324,7.404108,2.380784,5.836794,6.062953,6.488508,6.693395,6.830098,0.630442,0.077656,1.157553,1.002961,1.16098,0.075287,0.126755,0.434322,0.490234,1.770808,0.474576,0.474576,0.016667,0.117407,0.227612,0.026364,0.278979,-1.484201,4.265928,0.433333,27.075722,30.372906,42.551372,0.997016,1.981001
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-4,Case-2RCT_3-2,Case-2RCT_3-4,双因素,,,,,,original,Case-2RCT_3-4,B,60,8.673411,0.477213,8.686311,0.227732,-0.386528,-0.232688,7.440708,9.682818,2.24211,8.080094,8.312221,8.747762,9.01505,9.175434,0.702829,0.05502,1.114721,1.001487,1.116379,-0.14449,-0.025158,0.499342,0.553191,2.192674,0.525424,0.525424,0.466667,0.10652,0.29202,0.016412,-0.276129,-0.990535,4.315552,0.433333,7.601324,30.074671,62.324004,0.99851,3.295837
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-4,Case-2RCT_3-2,Case-2RCT_3-4,双因素,,,,,,final_comm,Case-2RCT_3-2,A,60,4.405667,0.231204,4.411628,0.053455,-0.471237,0.299916,3.830664,4.900017,1.069353,4.14607,4.288715,4.421753,4.567427,4.646032,0.278712,0.052479,1.110705,1.001353,1.112208,0.058115,0.022143,0.096248,0.243793,1.800531,0.508475,0.508475,0.133333,0.135312,0.236153,0.0224,0.425535,-1.489927,4.025106,0.433333,16.807487,43.288843,39.90367,0.998634,2.995732
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-4,Case-2RCT_3-2,Case-2RCT_3-4,双因素,,,,,,final_comm,Case-2RCT_3-4,B,60,4.699276,0.229149,4.704767,0.052509,-0.324527,-0.146299,4.155149,5.242779,1.08763,4.422239,4.522567,4.738775,4.845249,4.964192,0.322681,0.048763,1.114355,1.001168,1.115657,-0.011928,0.054255,0.098152,0.24837,1.869233,0.525424,0.525424,0.116667,0.159814,0.275563,0.016761,0.083098,-1.333553,4.075805,0.433333,4.88291,43.08984,52.02725,0.998828,
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-5,Case-2RCT_3-2,Case-2RCT_3-5,双因素,,,,,,original,Case-2RCT_3-2,A,60,6.377462,0.495245,6.396342,0.245268,-0.652597,0.432098,5.023324,7.404108,2.380784,5.836794,6.062953,6.488508,6.693395,6.830098,0.630442,0.077656,1.157553,1.002961,1.16098,0.075287,0.126755,0.434322,0.490234,1.770808,0.474576,0.474576,0.016667,0.117407,0.227612,0.026364,0.278979,-1.484201,4.265928,0.433333,27.075722,30.372906,42.551372,0.997016,1.981001
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-5,Case-2RCT_3-2,Case-2RCT_3-5,双因素,,,,,,original,Case-2RCT_3-5,B,60,9.705526,0.547119,9.720678,0.29934,0.003741,-0.203521,8.455889,10.834506,2.378616,9.109129,9.410864,9.636094,10.072611,10.519705,0.661747,0.056372,1.114583,1.001561,1.116323,0.156748,0.207002,0.487164,0.535119,1.627463,0.440678,0.440678,0.016667,0.149833,0.213777,0.02182,0.174454,-1.199014,4.231668,0.4,27.054267,35.897427,37.048306,0.998427,2.197225
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-5,Case-2RCT_3-2,Case-2RCT_3-5,双因素,,,,,,final_comm,Case-2RCT_3-2,A,60,4.382334,0.217433,4.387635,0.047277,-0.538805,0.34874,3.842531,4.843979,1.001448,4.094749,4.293764,4.405846,4.531662,4.610867,0.237899,0.049616,1.104007,1.00121,1.105342,0.215553,0.150464,0.068874,0.206368,1.456822,0.440678,0.440678,0.133333,0.144228,0.200024,0.014849,0.843859,-0.691965,3.858871,0.383333,16.496519,56.020838,27.482643,0.998789,2.74084
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-5,Case-2RCT_3-2,Case-2RCT_3-5,双因素,,,,,,final_comm,Case-2RCT_3-5,B,60,4.774717,0.244031,4.780845,0.059551,-0.043566,-0.676299,4.240058,5.191575,0.951517,4.438091,4.636689,4.747682,4.939349,5.138978,0.30266,0.051109,1.085911,1.001283,1.087305,0.119101,0.270264,0.102449,0.245799,1.720358,0.457627,0.457627,0.233333,0.238156,0.2339,0.011337,0.346287,-0.74501,3.845971,0.383333,6.087715,61.299882,32.612403,0.998716,2.442347
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-6,Case-2RCT_3-2,Case-2RCT_3-6,双因素,,,,,,original,Case-2RCT_3-2,A,58,6.396645,0.489994,6.415062,0.240094,-0.727948,0.669029,5.023324,7.404108,2.380784,5.873289,6.089325,6.493245,6.696173,6.833469,0.606847,0.076602,1.154176,1.002879,1.157499,0.080597,0.140219,0.416344,0.476342,1.734088,0.438596,0.438596,0.431034,0.11424,0.250558,0.024819,0.04863,-1.508271,4.250808,0.431034,18.026575,35.002016,46.971409,0.997105,1.981001
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-6,Case-2RCT_3-2,Case-2RCT_3-6,双因素,,,,,,original,Case-2RCT_3-6,B,58,10.472937,0.552303,10.487239,0.305039,-0.322908,-0.079113,8.916168,11.508309,2.592141,9.831389,10.108106,10.449809,10.909314,11.198463,0.801208,0.052736,1.097363,1.001366,1.098862,0.330779,0.099302,0.408152,0.473239,1.338034,0.333333,0.333333,0.017241,0.162151,0.185934,0.021026,0.569321,-0.948403,4.236768,0.37931,31.471986,38.197115,30.330898,0.998632,
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-6,Case-2RCT_3-2,Case-2RCT_3-6,双因素,,,,,,final_comm,Case-2RCT_3-2,A,58,4.347372,0.21247,4.352471,0.045144,-0.596573,0.648941,3.806555,4.838329,1.031774,4.051548,4.266932,4.363581,4.47311,4.550643,0.206178,0.048873,1.111628,1.001173,1.112932,0.403327,0.006356,0.046284,0.162051,1.025253,0.403509,0.403509,0.172414,0.139852,0.198499,0.009444,1.096037,0.465138,3.948465,0.310345,7.794436,69.083241,23.122323,0.998828,2.456736
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_3-6,Case-2RCT_3-2,Case-2RCT_3-6,双因素,,,,,,final_comm,Case-2RCT_3-6,B,58,4.750075,0.241338,4.756096,0.058244,-0.070011,0.036853,4.081286,5.259605,1.178319,4.463097,4.617987,4.754462,4.86455,5.083372,0.246563,0.050807,1.105866,1.001268,1.107268,0.323164,0.036211,0.078581,0.227985,1.349179,0.421053,0.421053,0.12069,0.226424,0.192806,0.00785,0.864329,0.142332,3.661596,0.310345,6.898213,72.693923,20.407864,0.998732,1.658228
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_5-1,Case-2RCT_3-2,Case-2RCT_5-1,双因素,,,,,,original,Case-2RCT_3-2,A,60,6.377462,0.495245,6.396342,0.245268,-0.652597,0.432098,5.023324,7.404108,2.380784,5.836794,6.062953,6.488508,6.693395,6.830098,0.630442,0.077656,1.157553,1.002961,1.16098,0.075287,0.126755,0.434322,0.490234,1.770808,0.474576,0.474576,0.016667,0.117407,0.227612,0.026364,0.278979,-1.484201,4.265928,0.433333,27.075722,30.372906,42.551372,0.997016,1.981001
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_5-1,Case-2RCT_3-2,Case-2RCT_5-1,双因素,,,,,,original,Case-2RCT_5-1,B,60,21.041149,0.788185,21.05566,0.621236,0.725989,0.114135,19.583166,23.271023,3.687858,20.328768,20.587775,20.828226,21.446261,22.28785,0.858486,0.037459,1.105215,1.00069,1.105977,0.525396,-0.025545,0.51961,0.474743,0.836414,0.220339,0.220339,0.1,0.224311,0.153455,0.013019,1.069266,0.426507,4.106371,0.266667,27.023769,53.396829,19.579402,0.99931,0.824175
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_5-1,Case-2RCT_3-2,Case-2RCT_5-1,双因素,,,,,,final_comm,Case-2RCT_3-2,A,60,4.534416,0.209986,4.539194,0.044094,-0.75334,0.829268,4.000267,5.026155,1.025888,4.225165,4.465465,4.557118,4.641818,4.744198,0.176353,0.046309,1.107279,1.001054,1.108446,0.342359,-0.048424,0.051357,0.172861,1.164714,0.338983,0.338983,0.133333,0.162455,0.170726,0.009067,0.953054,0.049237,3.820602,0.316667,19.936029,59.009263,21.054708,0.998946,1.819158
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_5-1,Case-2RCT_3-2,Case-2RCT_5-1,双因素,,,,,,final_comm,Case-2RCT_5-1,B,60,7.245513,0.370128,7.254803,0.136995,0.4581,0.353265,6.452539,8.252028,1.799488,6.923032,7.038883,7.189424,7.44138,7.774508,0.402496,0.051084,1.137457,1.001282,1.138916,0.431967,-0.169841,0.142232,0.259283,1.038231,0.271186,0.271186,0.1,0.247576,0.168961,0.007388,1.023155,0.622235,3.822915,0.283333,7.95511,73.697043,18.347847,0.998718,1.504077
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_5-2,Case-2RCT_3-2,Case-2RCT_5-2,双因素,,,,,,original,Case-2RCT_3-2,A,60,6.377462,0.495245,6.396342,0.245268,-0.652597,0.432098,5.023324,7.404108,2.380784,5.836794,6.062953,6.488508,6.693395,6.830098,0.630442,0.077656,1.157553,1.002961,1.16098,0.075287,0.126755,0.434322,0.490234,1.770808,0.474576,0.474576,0.016667,0.117407,0.227612,0.026364,0.278979,-1.484201,4.265928,0.433333,27.075722,30.372906,42.551372,0.997016,1.981001
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_5-2,Case-2RCT_3-2,Case-2RCT_5-2,双因素,,,,,,original,Case-2RCT_5-2,B,60,20.753453,0.535945,20.760257,0.287237,-0.067853,1.192949,19.428114,22.273769,2.845655,20.193399,20.560762,20.844162,20.985202,21.242444,0.42444,0.025824,1.072904,1.000328,1.073256,0.574045,-0.036425,0.210146,0.286257,0.73161,0.20339,0.20339,0.15,0.27818,0.133206,0.007387,1.366994,2.977909,3.713439,0.216667,38.129201,52.834353,9.036446,0.999672,0.747214
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_5-2,Case-2RCT_3-2,Case-2RCT_5-2,双因素,,,,,,final_comm,Case-2RCT_3-2,A,60,4.460571,0.203529,4.465135,0.041424,-0.696098,0.540108,3.946002,4.891295,0.945293,4.169061,4.406126,4.468356,4.576331,4.667432,0.170205,0.045628,1.095442,1.001023,1.096563,0.412903,-0.091772,0.042615,0.156345,1.028754,0.338983,0.338983,0.133333,0.182856,0.159657,0.006251,1.102045,1.05327,3.734482,0.25,16.820854,67.054451,16.124695,0.998977,1.185624
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_5-2,Case-2RCT_3-2,Case-2RCT_5-2,双因素,,,,,,final_comm,Case-2RCT_5-2,B,60,6.649731,0.281703,6.655596,0.079356,-0.166888,0.977827,5.964755,7.447831,1.483076,6.294866,6.568177,6.664761,6.773927,6.961486,0.20575,0.042363,1.119033,1.000882,1.12002,0.474861,-0.044634,0.07436,0.181798,0.937035,0.271186,0.271186,0.15,0.408649,0.161037,0.004329,1.099591,2.963046,3.319223,0.216667,13.624131,75.327409,11.04846,0.999118,1.001449
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-1,Case-2RCT_3-2,Case-2RCT_7-1,双因素,,,,,,original,Case-2RCT_3-2,A,55,6.353615,0.461921,6.370079,0.213371,-0.995156,0.733399,5.023324,7.164898,2.141574,5.869849,6.056867,6.488181,6.683935,6.809949,0.627068,0.072702,1.124774,1.002591,1.127688,0.00716,0.115737,0.414316,0.46618,1.941765,0.462963,0.462963,0.436364,0.126269,0.252396,0.026954,0.014694,-1.510332,4.175417,0.454545,24.870729,27.482198,47.647073,0.997412,1.7492
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-1,Case-2RCT_3-2,Case-2RCT_7-1,双因素,,,,,,original,Case-2RCT_7-1,B,55,13.646826,0.902284,13.67608,0.814117,0.641977,4.375633,11.399788,17.347723,5.947935,12.746761,13.253282,13.638252,14.188535,14.53499,0.935253,0.066117,1.268472,1.002144,1.271191,0.677249,-0.160337,0.541196,0.357202,0.664764,0.12963,0.12963,0.054545,0.534121,0.115053,0.012831,1.910014,2.596705,2.787617,0.236364,76.716307,9.432654,13.851038,0.997859,0.54764
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-1,Case-2RCT_3-2,Case-2RCT_7-1,双因素,,,,,,final_comm,Case-2RCT_3-2,A,55,4.666157,0.188057,4.669876,0.035365,-1.109504,0.893577,4.155346,4.983048,0.827703,4.400247,4.601307,4.692161,4.794792,4.84603,0.193485,0.040302,1.067062,1.000797,1.067913,0.424735,0.083094,0.036879,0.145035,1.042791,0.351852,0.351852,0.181818,0.257905,0.182333,0.00826,0.800863,1.123322,3.663396,0.272727,18.293059,62.705254,19.001687,0.999203,2.197225
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-1,Case-2RCT_3-2,Case-2RCT_7-1,双因素,,,,,,final_comm,Case-2RCT_7-1,B,55,6.447788,0.317858,6.455476,0.101034,0.917845,4.113249,5.642853,7.712575,2.069721,6.158787,6.311788,6.416493,6.562444,6.729523,0.250656,0.049297,1.194734,1.001192,1.196158,0.525652,-0.190795,0.096879,0.163337,0.958882,0.203704,0.203704,0.090909,0.198278,0.151891,0.008187,0.583974,-0.604903,3.591611,0.254545,51.15256,30.262757,18.584682,0.998808,0.807923
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-2,Case-2RCT_3-2,Case-2RCT_7-2,双因素,,,,,,original,Case-2RCT_3-2,A,60,6.377462,0.495245,6.396342,0.245268,-0.652597,0.432098,5.023324,7.404108,2.380784,5.836794,6.062953,6.488508,6.693395,6.830098,0.630442,0.077656,1.157553,1.002961,1.16098,0.075287,0.126755,0.434322,0.490234,1.770808,0.474576,0.474576,0.016667,0.117407,0.227612,0.026364,0.278979,-1.484201,4.265928,0.433333,27.075722,30.372906,42.551372,0.997016,1.981001
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-2,Case-2RCT_3-2,Case-2RCT_7-2,双因素,,,,,,original,Case-2RCT_7-2,B,60,15.591239,0.742792,15.608628,0.55174,-0.355276,1.520506,13.212302,17.65484,4.442539,14.720514,15.207537,15.590193,16.066613,16.315371,0.859076,0.047642,1.131095,1.001115,1.132356,0.729853,-0.234323,0.30386,0.334111,0.550732,0.169492,0.169492,0.066667,0.232416,0.105696,0.008323,2.176777,4.873945,3.447162,0.15,56.518858,36.228304,7.252838,0.998885,0.559616
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-2,Case-2RCT_3-2,Case-2RCT_7-2,双因素,,,,,,final_comm,Case-2RCT_3-2,A,60,4.477525,0.202363,4.482019,0.040951,-0.719985,0.61573,3.924642,4.879767,0.955125,4.213363,4.403417,4.48848,4.596506,4.711616,0.193088,0.045195,1.088743,1.001004,1.089836,0.34452,-0.073714,0.048025,0.16743,1.172741,0.372881,0.372881,0.133333,0.184485,0.172377,0.006981,0.764573,-0.051379,3.838682,0.283333,13.833161,64.147927,22.018913,0.998996,1.824549
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-2,Case-2RCT_3-2,Case-2RCT_7-2,双因素,,,,,,final_comm,Case-2RCT_7-2,B,60,5.94352,0.300759,5.950998,0.090456,-0.021629,1.774755,5.062355,6.851551,1.789196,5.611353,5.765651,5.973773,6.113159,6.20495,0.347508,0.050603,1.151328,1.001258,1.152777,0.629923,-0.375135,0.068432,0.175572,0.756516,0.271186,0.271186,0.1,0.201831,0.132951,0.004606,1.088977,1.187228,3.407639,0.216667,26.209419,66.779118,7.011463,0.998743,1.067841
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-3,Case-2RCT_3-2,Case-2RCT_7-3,双因素,,,,,,original,Case-2RCT_3-2,A,60,6.377462,0.495245,6.396342,0.245268,-0.652597,0.432098,5.023324,7.404108,2.380784,5.836794,6.062953,6.488508,6.693395,6.830098,0.630442,0.077656,1.157553,1.002961,1.16098,0.075287,0.126755,0.434322,0.490234,1.770808,0.474576,0.474576,0.016667,0.117407,0.227612,0.026364,0.278979,-1.484201,4.265928,0.433333,27.075722,30.372906,42.551372,0.997016,1.981001
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-3,Case-2RCT_3-2,Case-2RCT_7-3,双因素,,,,,,original,Case-2RCT_7-3,B,60,16.962008,0.720387,16.977044,0.518957,0.48361,-0.465096,15.401246,18.578269,3.177024,16.333408,16.415779,16.758844,17.486445,18.107343,1.070666,0.042471,1.094317,1.000886,1.095287,0.829212,-0.010691,0.186945,0.290759,0.360232,0.152542,0.152542,0.05,0.595017,0.084446,0.005028,2.758768,8.817513,2.340236,0.116667,74.618312,20.616347,4.765341,0.999113,0.495077
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-3,Case-2RCT_3-2,Case-2RCT_7-3,双因素,,,,,,final_comm,Case-2RCT_3-2,A,60,4.560237,0.212369,4.565097,0.045101,-0.698451,0.611267,4.002054,5.000133,0.998079,4.280082,4.480859,4.573066,4.671505,4.794799,0.190646,0.04657,1.095296,1.001066,1.096463,0.371692,-0.088559,0.050181,0.172188,1.112652,0.372881,0.372881,0.133333,0.163634,0.16613,0.007054,0.785194,-0.000126,3.867062,0.283333,17.469871,61.902853,20.627277,0.998935,1.94591
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-3,Case-2RCT_3-2,Case-2RCT_7-3,双因素,,,,,,final_comm,Case-2RCT_7-3,B,60,6.63377,0.264448,6.638951,0.069933,0.389225,0.526756,6.015571,7.370475,1.354904,6.332862,6.512081,6.593774,6.764002,6.960466,0.251921,0.039864,1.110187,1.000781,1.111054,0.633089,-0.127007,0.05111,0.150767,0.730852,0.152542,0.152542,0.116667,0.271023,0.132601,0.005706,1.137698,1.61878,3.253428,0.216667,34.002953,56.672857,9.32419,0.999219,0.704982
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-4,Case-2RCT_3-2,Case-2RCT_7-4,双因素,,,,,,original,Case-2RCT_3-2,A,55,6.353615,0.461921,6.370079,0.213371,-0.995156,0.733399,5.023324,7.164898,2.141574,5.869849,6.056867,6.488181,6.683935,6.809949,0.627068,0.072702,1.124774,1.002591,1.127688,0.00716,0.115737,0.414316,0.46618,1.941765,0.462963,0.462963,0.436364,0.126269,0.252396,0.026954,0.014694,-1.510332,4.175417,0.454545,24.870729,27.482198,47.647073,0.997412,1.7492
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-4,Case-2RCT_3-2,Case-2RCT_7-4,双因素,,,,,,original,Case-2RCT_7-4,B,55,16.291728,0.925687,16.317528,0.856897,-0.104829,-1.515911,14.713185,17.929228,3.216042,15.162668,15.379494,16.631643,17.158685,17.348246,1.779191,0.056819,1.098771,1.001584,1.100511,0.89089,0.376309,0.194865,0.189572,0.227408,0.055556,0.055556,0.018182,0.427463,0.060732,0.005453,3.043048,10.756169,2.737879,0.109091,81.874428,14.24322,3.882352,0.998418,0.360441
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-4,Case-2RCT_3-2,Case-2RCT_7-4,双因素,,,,,,final_comm,Case-2RCT_3-2,A,55,4.632474,0.187525,4.636199,0.035166,-1.121974,0.98121,4.125699,4.9534,0.827701,4.363972,4.57319,4.658609,4.76041,4.816151,0.18722,0.040481,1.068418,1.000804,1.069278,0.409531,0.096117,0.037626,0.146416,1.069951,0.351852,0.351852,0.181818,0.263391,0.185835,0.008092,0.772788,1.07931,3.636207,0.290909,17.499832,62.74172,19.758448,0.999196,2.268684
torque,N·m,Case-2RCT_3-2 vs Case-2RCT_7-4,Case-2RCT_3-2,Case-2RCT_7-4,双因素,,,,,,final_comm,Case-2RCT_7-4,B,55,6.910544,0.311093,6.917415,0.096779,-0.041269,-0.163744,6.279066,7.658019,1.378953,6.489837,6.703328,6.964524,7.1264,7.186755,0.423072,0.045017,1.107064,1.000994,1.108164,0.751326,-0.063066,0.044171,0.110437,0.45641,0.12963,0.12963,0.018182,0.199182,0.107176,0.007581,1.533751,2.759053,3.651714,0.181818,52.299051,39.854311,7.846638,0.999006,0.620827
