signal,unit,pair,hole_A,hole_B,factor_type,diff_params,drilling_speed_A,rotation_speed_A,drilling_speed_B,rotation_speed_B,stage,hole,role,N_samples,mean,std,rms,variance,skewness,kurtosis_excess,minimum,maximum,peak_to_peak,p10,p25,p50,p75,p90,iqr,coeff_variation,crest_factor,shape_factor,impulse_factor,autocorr_lag1,autocorr_lag5,first_diff_variance,first_diff_mean_abs,smoothness_index,zero_crossing_rate,mean_crossing_rate,dominant_freq,dominant_freq_power,spectral_centroid,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,spectral_rolloff_85,band_energy_low_pct,band_energy_mid_pct,band_energy_high_pct,dc_ratio,sample_entropy
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-7,Case-2TRD_11-5,Case-2TRD_7-7,双因素,,,,,,original,Case-2TRD_11-5,A,400,13.881654,0.15894,13.882561,0.025262,-0.427735,0.433717,13.446463,14.313005,0.866543,13.707594,13.785184,13.892181,13.968239,14.08908,0.183055,0.01145,1.031006,1.000065,1.031073,0.677036,0.305105,0.0163,0.082957,0.645226,0.245614,0.245614,0.0025,0.291435,0.099412,0.013261,1.401467,1.483259,5.546435,0.205,59.98451,28.465396,11.550094,0.999935,1.185593
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-7,Case-2TRD_11-5,Case-2TRD_7-7,双因素,,,,,,original,Case-2TRD_7-7,B,400,8.082379,0.091362,8.082894,0.008347,0.785253,0.310158,7.921397,8.367949,0.446552,7.985173,8.014025,8.061038,8.149004,8.194835,0.134979,0.011304,1.035266,1.000064,1.035332,0.962204,0.749907,0.000439,0.010313,0.052596,0.045113,0.045113,0.0025,0.424907,0.019787,0.001611,6.061091,48.750469,3.499927,0.0375,97.087967,2.204452,0.707581,0.999936,0.307832
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-7,Case-2TRD_11-5,Case-2TRD_7-7,双因素,,,,,,final_comm,Case-2TRD_11-5,A,400,8.136276,0.053495,8.136452,0.002862,0.005277,0.807188,7.941984,8.33251,0.390527,8.072311,8.105398,8.134644,8.168762,8.202143,0.063364,0.006575,1.024096,1.000022,1.024118,0.336417,0.0484,0.003801,0.040661,1.328313,0.293233,0.293233,0.05,0.080975,0.176458,0.025289,0.625004,-1.13148,6.591782,0.3975,52.560042,12.264666,35.175293,0.999978,1.393059
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-7,Case-2TRD_11-5,Case-2TRD_7-7,双因素,,,,,,final_comm,Case-2TRD_7-7,B,400,7.682634,0.031173,7.682697,0.000972,0.493043,0.792344,7.595213,7.799511,0.204298,7.646307,7.661454,7.680115,7.698937,7.721838,0.037483,0.004058,1.015205,1.000008,1.015213,0.928018,0.490978,0.00011,0.00577,0.112951,0.070175,0.070175,0.025,0.137194,0.041211,0.00334,5.253941,30.21124,4.412242,0.0475,95.90259,1.824931,2.272478,0.999992,0.443942
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-8,Case-2TRD_11-5,Case-2TRD_7-8,双因素,,,,,,original,Case-2TRD_11-5,A,400,13.881654,0.15894,13.882561,0.025262,-0.427735,0.433717,13.446463,14.313005,0.866543,13.707594,13.785184,13.892181,13.968239,14.08908,0.183055,0.01145,1.031006,1.000065,1.031073,0.677036,0.305105,0.0163,0.082957,0.645226,0.245614,0.245614,0.0025,0.291435,0.099412,0.013261,1.401467,1.483259,5.546435,0.205,59.98451,28.465396,11.550094,0.999935,1.185593
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-8,Case-2TRD_11-5,Case-2TRD_7-8,双因素,,,,,,original,Case-2TRD_7-8,B,400,8.214547,0.079086,8.214926,0.006255,0.268059,-0.722907,8.070369,8.393893,0.323524,8.120311,8.145322,8.217185,8.271556,8.318734,0.126234,0.009628,1.021786,1.000046,1.021833,0.964495,0.700016,0.000443,0.010174,0.07081,0.045113,0.045113,0.0025,0.495518,0.023509,0.001794,5.042391,36.959972,3.43363,0.045,95.954494,3.331121,0.714385,0.999954,0.395075
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-8,Case-2TRD_11-5,Case-2TRD_7-8,双因素,,,,,,final_comm,Case-2TRD_11-5,A,400,8.122912,0.053109,8.123085,0.002821,0.021937,0.837098,7.926332,8.320113,0.393781,8.058442,8.092964,8.120875,8.154265,8.188966,0.061301,0.006538,1.024255,1.000021,1.024277,0.350548,0.036871,0.003667,0.039987,1.30005,0.298246,0.298246,0.05,0.083098,0.173644,0.025433,0.669287,-1.097448,6.552469,0.3975,54.331881,11.160045,34.508074,0.999979,1.364554
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-8,Case-2TRD_11-5,Case-2TRD_7-8,双因素,,,,,,final_comm,Case-2TRD_7-8,B,400,7.69156,0.027435,7.691609,0.000753,-0.058211,-0.036742,7.60051,7.75361,0.153099,7.659087,7.672641,7.690303,7.71152,7.728947,0.038879,0.003567,1.008061,1.000006,1.008067,0.926377,0.401759,9.5e-05,0.005648,0.125634,0.075188,0.075188,0.025,0.25604,0.044122,0.0031,5.387079,32.524114,4.400427,0.0525,95.921654,1.950441,2.127906,0.999994,0.616455
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-9,Case-2TRD_11-5,Case-2TRD_7-9,双因素,,,,,,original,Case-2TRD_11-5,A,120,13.888106,0.127668,13.888688,0.016299,0.458414,1.195969,13.544292,14.313005,0.768713,13.719948,13.826819,13.88597,13.944389,14.039725,0.11757,0.009193,1.030551,1.000042,1.030594,0.417963,-0.054238,0.019202,0.086328,1.178098,0.285714,0.285714,0.066667,0.140086,0.170238,0.013335,0.950507,0.366475,4.966612,0.275,36.223988,39.739863,24.036149,0.999958,1.350505
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-9,Case-2TRD_11-5,Case-2TRD_7-9,双因素,,,,,,original,Case-2TRD_7-9,B,120,8.132933,0.062737,8.133173,0.003936,-1.300924,2.527512,7.861905,8.219718,0.357813,8.043593,8.105193,8.145732,8.175771,8.196822,0.070578,0.007714,1.010641,1.00003,1.010671,0.905202,0.558479,0.00077,0.010978,0.195689,0.05042,0.05042,0.033333,0.249997,0.04868,0.004637,3.602531,14.763168,3.484395,0.066667,90.160215,6.920627,2.919158,0.99997,0.397302
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-9,Case-2TRD_11-5,Case-2TRD_7-9,双因素,,,,,,final_comm,Case-2TRD_11-5,A,120,8.44041,0.069093,8.44069,0.004774,0.386275,1.184655,8.257266,8.663892,0.406626,8.349939,8.40019,8.444319,8.475606,8.512504,0.075415,0.008186,1.026444,1.000033,1.026478,0.50621,-0.057389,0.004791,0.047132,1.003601,0.302521,0.302521,0.066667,0.14608,0.15575,0.007633,1.03615,1.464587,4.657356,0.25,32.471342,51.936614,15.592044,0.999967,1.555371
pressure,MPa,Case-2TRD_11-5 vs Case-2TRD_7-9,Case-2TRD_11-5,Case-2TRD_7-9,双因素,,,,,,final_comm,Case-2TRD_7-9,B,120,7.709979,0.020922,7.710007,0.000438,-1.756827,7.699861,7.613758,7.761503,0.147745,7.690722,7.703844,7.710425,7.720642,7.731118,0.016797,0.002714,1.006679,1.000004,1.006683,0.842358,0.179264,0.000135,0.005017,0.307397,0.07563,0.07563,0.033333,0.240586,0.077648,0.004719,2.547583,8.661562,4.125466,0.141667,77.275486,20.150166,2.574348,0.999996,0.319431
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-1,Case-2TRD_11-6,Case-2TRD_7-1,双因素,,,,,,original,Case-2TRD_11-6,A,215,13.889588,0.16194,13.890528,0.026225,-0.41882,-0.011638,13.44774,14.252854,0.805114,13.685902,13.781862,13.904183,13.987208,14.098988,0.205346,0.011659,1.026084,1.000068,1.026154,0.561338,0.233277,0.02242,0.107126,0.854932,0.242991,0.242991,0.004651,0.170921,0.125702,0.014677,1.016353,0.199066,5.292357,0.246512,50.289047,34.820767,14.890186,0.999932,1.545151
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-1,Case-2TRD_11-6,Case-2TRD_7-1,双因素,,,,,,original,Case-2TRD_7-1,B,215,7.945355,0.151915,7.9468,0.023078,0.492459,-0.832579,7.721905,8.269178,0.547273,7.764369,7.821371,7.928008,8.043619,8.183713,0.222248,0.01912,1.040567,1.000182,1.040756,0.97391,0.864989,0.000993,0.014684,0.043021,0.042056,0.042056,0.004651,0.564565,0.019828,0.002168,5.84832,41.058396,2.496544,0.023256,96.022419,2.788028,1.189553,0.999818,0.230605
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-1,Case-2TRD_11-6,Case-2TRD_7-1,双因素,,,,,,final_comm,Case-2TRD_11-6,A,215,8.354384,0.063619,8.354625,0.004047,-0.466457,0.079055,8.168913,8.527253,0.35834,8.263292,8.313762,8.363237,8.401107,8.428386,0.087346,0.007615,1.020663,1.000029,1.020692,0.561681,-0.296251,0.003519,0.043186,0.869392,0.280374,0.280374,0.055814,0.143249,0.137253,0.015148,1.493531,0.939548,5.18497,0.32093,52.040851,29.851988,18.10716,0.999971,1.571359
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-1,Case-2TRD_11-6,Case-2TRD_7-1,双因素,,,,,,final_comm,Case-2TRD_7-1,B,215,7.682139,0.038434,7.682235,0.001477,0.665361,0.799684,7.5846,7.834294,0.249694,7.6402,7.657587,7.674681,7.702985,7.738165,0.045398,0.005003,1.019794,1.000012,1.019806,0.878541,0.283417,0.000218,0.008788,0.147523,0.079439,0.079439,0.037209,0.113264,0.070563,0.007392,2.807719,8.450366,4.778852,0.102326,80.938152,13.411304,5.650545,0.999988,0.527633
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-2,Case-2TRD_11-6,Case-2TRD_7-2,双因素,,,,,,original,Case-2TRD_11-6,A,395,13.948604,0.15897,13.949507,0.025272,-0.52261,0.3135,13.44774,14.360642,0.912902,13.742832,13.852369,13.959652,14.069582,14.137729,0.217213,0.011397,1.029473,1.000065,1.02954,0.655366,0.349873,0.01688,0.088101,0.667931,0.228426,0.228426,0.002532,0.229577,0.100901,0.01332,1.287162,0.984513,5.645745,0.21519,58.917052,30.188113,10.894835,0.999935,1.201253
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-2,Case-2TRD_11-6,Case-2TRD_7-2,双因素,,,,,,original,Case-2TRD_7-2,B,395,8.163178,0.222525,8.166202,0.049517,0.062915,-1.385353,7.821372,8.5681,0.746728,7.898042,7.921047,8.223268,8.329347,8.48563,0.4083,0.02726,1.049215,1.000371,1.049604,0.994373,0.957406,0.00032,0.008115,0.006455,0.007614,0.007614,0.002532,0.707871,0.009425,0.000799,9.605594,117.544317,2.065839,0.010127,98.771576,0.861281,0.367143,0.99963,0.133155
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-2,Case-2TRD_11-6,Case-2TRD_7-2,双因素,,,,,,final_comm,Case-2TRD_11-6,A,395,8.193553,0.054727,8.193736,0.002995,-0.255099,0.215598,8.022522,8.364249,0.341727,8.124581,8.158896,8.197486,8.230295,8.261336,0.0714,0.006679,1.02081,1.000022,1.020833,0.409259,0.091957,0.003479,0.038477,1.161495,0.269036,0.269036,0.055696,0.09318,0.156735,0.023269,0.800456,-0.974972,6.191641,0.372152,61.235956,8.623807,30.140237,0.999978,1.50788
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-2,Case-2TRD_11-6,Case-2TRD_7-2,双因素,,,,,,final_comm,Case-2TRD_7-2,B,395,7.693067,0.050114,7.693229,0.002511,-0.352471,3.806192,7.471577,7.871819,0.400242,7.640807,7.673558,7.692491,7.716833,7.737588,0.043275,0.006514,1.023214,1.000021,1.023236,0.945077,0.660571,8.1e-05,0.005263,0.032432,0.058376,0.058376,0.017722,0.113376,0.045992,0.004746,3.793887,16.261666,5.077382,0.068354,90.992263,5.899088,3.108649,0.999979,0.347401
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-3,Case-2TRD_11-6,Case-2TRD_7-3,双因素,,,,,,original,Case-2TRD_11-6,A,245,13.908838,0.166003,13.909824,0.027557,-0.445214,-0.090175,13.44774,14.252854,0.805114,13.696314,13.811163,13.927503,14.024406,14.120368,0.213243,0.011935,1.024661,1.000071,1.024734,0.599412,0.293529,0.021729,0.104736,0.788497,0.245902,0.245902,0.004082,0.200591,0.116945,0.014324,1.078661,0.374315,5.294256,0.232653,53.258125,33.216175,13.5257,0.999929,1.557359
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-3,Case-2TRD_11-6,Case-2TRD_7-3,双因素,,,,,,original,Case-2TRD_7-3,B,245,7.965924,0.147887,7.967291,0.02187,-0.243111,-1.116023,7.648567,8.244509,0.595942,7.75734,7.83191,8.009108,8.076803,8.15033,0.244893,0.018565,1.034794,1.000172,1.034972,0.991125,0.874782,0.000526,0.013415,0.024045,0.016393,0.016393,0.004082,0.679618,0.012038,0.000563,7.678198,97.667565,1.993378,0.012245,98.562512,1.28425,0.153238,0.999828,0.284099
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-3,Case-2TRD_11-6,Case-2TRD_7-3,双因素,,,,,,final_comm,Case-2TRD_11-6,A,245,8.318978,0.063224,8.319217,0.003997,-0.466271,0.168859,8.129222,8.494475,0.365253,8.231718,8.28117,8.326045,8.36445,8.394601,0.08328,0.0076,1.021067,1.000029,1.021096,0.562426,-0.278728,0.003444,0.042677,0.861497,0.295082,0.295082,0.053061,0.182155,0.13673,0.015114,1.50984,0.996295,5.337448,0.318367,53.035106,28.959243,18.005651,0.999971,1.665258
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-3,Case-2TRD_11-6,Case-2TRD_7-3,双因素,,,,,,final_comm,Case-2TRD_7-3,B,245,7.6826,0.03401,7.682675,0.001157,-0.302502,0.473915,7.570631,7.76547,0.194839,7.63953,7.661982,7.686662,7.702617,7.724614,0.040635,0.004427,1.010777,1.00001,1.010787,0.947925,0.305754,0.000129,0.007318,0.111368,0.07377,0.07377,0.004082,0.146499,0.042257,0.001535,5.130996,45.439322,4.150507,0.065306,94.508002,4.887014,0.604984,0.99999,0.573188
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-4,Case-2TRD_11-6,Case-2TRD_7-4,双因素,,,,,,original,Case-2TRD_11-6,A,395,13.948604,0.15897,13.949507,0.025272,-0.52261,0.3135,13.44774,14.360642,0.912902,13.742832,13.852369,13.959652,14.069582,14.137729,0.217213,0.011397,1.029473,1.000065,1.02954,0.655366,0.349873,0.01688,0.088101,0.667931,0.228426,0.228426,0.002532,0.229577,0.100901,0.01332,1.287162,0.984513,5.645745,0.21519,58.917052,30.188113,10.894835,0.999935,1.201253
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-4,Case-2TRD_11-6,Case-2TRD_7-4,双因素,,,,,,original,Case-2TRD_7-4,B,395,8.103802,0.150372,8.105193,0.022612,-0.033349,-1.304891,7.846268,8.368315,0.522046,7.898417,7.972937,8.095244,8.255121,8.293091,0.282184,0.018556,1.032463,1.000172,1.032641,0.995172,0.9516,0.000266,0.007179,0.01175,0.015228,0.015228,0.002532,0.779938,0.006533,0.000338,12.83797,234.176879,1.475953,0.007595,99.502293,0.378226,0.119481,0.999828,0.174968
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-4,Case-2TRD_11-6,Case-2TRD_7-4,双因素,,,,,,final_comm,Case-2TRD_11-6,A,395,8.192341,0.054813,8.192524,0.003004,-0.25511,0.210447,8.021793,8.362587,0.340794,8.123951,8.157834,8.196221,8.228874,8.26029,0.07104,0.006691,1.020758,1.000022,1.020781,0.413792,0.090972,0.003462,0.038398,1.15245,0.269036,0.269036,0.055696,0.094353,0.155901,0.023088,0.812922,-0.949908,6.179017,0.36962,61.468727,8.737932,29.793341,0.999978,1.457869
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-4,Case-2TRD_11-6,Case-2TRD_7-4,双因素,,,,,,final_comm,Case-2TRD_7-4,B,395,7.687845,0.026789,7.687892,0.000718,0.162496,-0.234715,7.628323,7.772865,0.144542,7.651993,7.666163,7.689353,7.707042,7.719556,0.040878,0.003485,1.011053,1.000006,1.011059,0.957271,0.569386,6.3e-05,0.004608,0.087285,0.058376,0.058376,0.002532,0.182666,0.031571,0.002153,6.217728,48.100984,4.21394,0.050633,98.231707,0.504859,1.263434,0.999994,0.529914
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-5,Case-2TRD_11-6,Case-2TRD_7-5,双因素,,,,,,original,Case-2TRD_11-6,A,395,13.948604,0.15897,13.949507,0.025272,-0.52261,0.3135,13.44774,14.360642,0.912902,13.742832,13.852369,13.959652,14.069582,14.137729,0.217213,0.011397,1.029473,1.000065,1.02954,0.655366,0.349873,0.01688,0.088101,0.667931,0.228426,0.228426,0.002532,0.229577,0.100901,0.01332,1.287162,0.984513,5.645745,0.21519,58.917052,30.188113,10.894835,0.999935,1.201253
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-5,Case-2TRD_11-6,Case-2TRD_7-5,双因素,,,,,,original,Case-2TRD_7-5,B,395,8.190623,0.085585,8.191069,0.007325,-0.50275,-0.187162,7.99568,8.368709,0.373029,8.049106,8.144394,8.197738,8.246501,8.291619,0.102107,0.010449,1.021687,1.000054,1.021743,0.961764,0.674788,0.000559,0.012555,0.076259,0.076142,0.076142,0.002532,0.270371,0.026116,0.001694,5.109696,37.955492,4.159237,0.04557,95.902329,3.438892,0.658778,0.999946,0.430885
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-5,Case-2TRD_11-6,Case-2TRD_7-5,双因素,,,,,,final_comm,Case-2TRD_11-6,A,395,8.186864,0.054608,8.187045,0.002982,-0.253854,0.179326,8.016063,8.354061,0.337998,8.118231,8.151584,8.190811,8.223916,8.255874,0.072332,0.00667,1.0204,1.000022,1.020423,0.427938,0.088258,0.003353,0.037823,1.124317,0.269036,0.269036,0.055696,0.095641,0.152954,0.022989,0.858284,-0.87989,6.151926,0.36962,62.510321,8.397156,29.092523,0.999978,1.443011
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-5,Case-2TRD_11-6,Case-2TRD_7-5,双因素,,,,,,final_comm,Case-2TRD_7-5,B,395,7.694896,0.034406,7.694973,0.001184,-0.015691,-0.647512,7.611948,7.774926,0.162978,7.652503,7.666043,7.694504,7.719817,7.744047,0.053774,0.004471,1.01039,1.00001,1.0104,0.940651,0.380279,0.000126,0.007255,0.106761,0.086294,0.086294,0.04557,0.125443,0.040516,0.001994,6.609904,52.406475,4.446621,0.053165,97.91018,0.799769,1.290051,0.99999,0.535518
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-6,Case-2TRD_11-6,Case-2TRD_7-6,双因素,,,,,,original,Case-2TRD_11-6,A,195,13.885571,0.162038,13.886511,0.026256,-0.43294,0.069818,13.44774,14.252854,0.805114,13.685902,13.781862,13.904183,13.975315,14.096578,0.193453,0.01167,1.026381,1.000068,1.026451,0.574448,0.241504,0.021909,0.104106,0.834406,0.231959,0.231959,0.005128,0.152798,0.126934,0.014317,0.98384,0.084,5.216898,0.261538,50.695841,33.939099,15.36506,0.999932,1.518562
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-6,Case-2TRD_11-6,Case-2TRD_7-6,双因素,,,,,,original,Case-2TRD_7-6,B,195,8.193211,0.065226,8.193469,0.004254,0.466259,-0.91078,8.095244,8.344221,0.248976,8.120142,8.137113,8.183396,8.233764,8.29399,0.09665,0.007961,1.018399,1.000032,1.018431,0.920401,0.614697,0.000599,0.009608,0.140785,0.061856,0.061856,0.025641,0.326814,0.039985,0.004226,4.471568,21.899703,3.548359,0.041026,92.807064,4.538403,2.654533,0.999968,0.406779
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-6,Case-2TRD_11-6,Case-2TRD_7-6,双因素,,,,,,final_comm,Case-2TRD_11-6,A,195,8.367371,0.065114,8.367623,0.00424,-0.48312,0.293614,8.181832,8.535091,0.35326,8.277968,8.324092,8.377236,8.412409,8.442756,0.088318,0.007782,1.020014,1.00003,1.020045,0.592375,-0.302262,0.003343,0.041878,0.788496,0.262887,0.262887,0.051282,0.150239,0.134315,0.013941,1.564697,1.171786,4.961394,0.317949,52.585997,30.299713,17.11429,0.99997,1.568148
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-6,Case-2TRD_11-6,Case-2TRD_7-6,双因素,,,,,,final_comm,Case-2TRD_7-6,B,195,7.711493,0.024087,7.711531,0.00058,0.238147,-0.507692,7.66871,7.783383,0.114673,7.680895,7.692002,7.709907,7.729692,7.740346,0.03769,0.003124,1.009317,1.000005,1.009322,0.878893,0.32077,0.000118,0.005334,0.204004,0.061856,0.061856,0.025641,0.372513,0.056004,0.006036,4.128267,17.43004,3.603096,0.066667,90.514723,5.469161,4.016115,0.999995,0.469135
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-7,Case-2TRD_11-6,Case-2TRD_7-7,双因素,,,,,,original,Case-2TRD_11-6,A,395,13.948604,0.15897,13.949507,0.025272,-0.52261,0.3135,13.44774,14.360642,0.912902,13.742832,13.852369,13.959652,14.069582,14.137729,0.217213,0.011397,1.029473,1.000065,1.02954,0.655366,0.349873,0.01688,0.088101,0.667931,0.228426,0.228426,0.002532,0.229577,0.100901,0.01332,1.287162,0.984513,5.645745,0.21519,58.917052,30.188113,10.894835,0.999935,1.201253
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-7,Case-2TRD_11-6,Case-2TRD_7-7,双因素,,,,,,original,Case-2TRD_7-7,B,395,8.081043,0.091155,8.081556,0.008309,0.824721,0.406475,7.921397,8.367949,0.446552,7.984992,8.012548,8.058215,8.147442,8.194835,0.134894,0.01128,1.035438,1.000063,1.035504,0.962204,0.751842,0.000444,0.010379,0.053455,0.045685,0.045685,0.002532,0.41364,0.020755,0.001701,5.905608,46.162006,3.606742,0.037975,96.796134,2.449495,0.75437,0.999937,0.306862
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-7,Case-2TRD_11-6,Case-2TRD_7-7,双因素,,,,,,final_comm,Case-2TRD_11-6,A,395,8.234927,0.054621,8.235108,0.002983,-0.267419,0.21995,8.06374,8.405152,0.341412,8.165584,8.200282,8.23915,8.271847,8.302416,0.071565,0.006633,1.020649,1.000022,1.020671,0.410446,0.095795,0.003458,0.038365,1.159002,0.269036,0.269036,0.055696,0.092061,0.156317,0.023325,0.802133,-0.972504,6.194939,0.372152,61.326951,8.569669,30.10338,0.999978,1.499043
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-7,Case-2TRD_11-6,Case-2TRD_7-7,双因素,,,,,,final_comm,Case-2TRD_7-7,B,395,7.688857,0.032366,7.688925,0.001048,0.710867,1.108423,7.602718,7.817712,0.214994,7.649883,7.667644,7.685057,7.705103,7.729936,0.037459,0.00421,1.01675,1.000009,1.016759,0.932001,0.480131,0.000105,0.005895,0.10064,0.063452,0.063452,0.01519,0.120148,0.042432,0.003193,5.192476,30.374578,4.605687,0.050633,95.62189,2.237444,2.140665,0.999991,0.424789
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-8,Case-2TRD_11-6,Case-2TRD_7-8,双因素,,,,,,original,Case-2TRD_11-6,A,395,13.948604,0.15897,13.949507,0.025272,-0.52261,0.3135,13.44774,14.360642,0.912902,13.742832,13.852369,13.959652,14.069582,14.137729,0.217213,0.011397,1.029473,1.000065,1.02954,0.655366,0.349873,0.01688,0.088101,0.667931,0.228426,0.228426,0.002532,0.229577,0.100901,0.01332,1.287162,0.984513,5.645745,0.21519,58.917052,30.188113,10.894835,0.999935,1.201253
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-8,Case-2TRD_11-6,Case-2TRD_7-8,双因素,,,,,,original,Case-2TRD_7-8,B,395,8.215997,0.078518,8.216371,0.006165,0.261547,-0.706028,8.070369,8.393893,0.323524,8.120588,8.146739,8.217901,8.272077,8.321118,0.125338,0.009557,1.021606,1.000046,1.021652,0.964336,0.712656,0.000448,0.010219,0.072621,0.045685,0.045685,0.002532,0.523344,0.023009,0.001837,5.001544,36.133072,3.329867,0.04557,95.654139,3.616861,0.729,0.999954,0.388485
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-8,Case-2TRD_11-6,Case-2TRD_7-8,双因素,,,,,,final_comm,Case-2TRD_11-6,A,395,8.217145,0.054475,8.217325,0.002967,-0.251604,0.196006,8.046839,8.383702,0.336863,8.147533,8.182335,8.221379,8.253818,8.285133,0.071483,0.006629,1.020247,1.000022,1.020269,0.428853,0.080755,0.003329,0.037744,1.121897,0.269036,0.269036,0.055696,0.095879,0.152801,0.022927,0.86287,-0.872814,6.156642,0.36962,62.753522,8.171871,29.074608,0.999978,1.484014
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-8,Case-2TRD_11-6,Case-2TRD_7-8,双因素,,,,,,final_comm,Case-2TRD_7-8,B,395,7.69975,0.0277,7.6998,0.000767,0.18106,-0.604239,7.628581,7.760287,0.131706,7.665961,7.679731,7.696142,7.721146,7.740254,0.041416,0.003598,1.007856,1.000006,1.007862,0.929721,0.348579,0.0001,0.006079,0.130365,0.076142,0.076142,0.025316,0.170849,0.043927,0.002691,5.79945,38.89699,4.432256,0.063291,97.318677,0.829309,1.852013,0.999994,0.597907
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-9,Case-2TRD_11-6,Case-2TRD_7-9,双因素,,,,,,original,Case-2TRD_11-6,A,120,13.934309,0.142389,13.935031,0.020275,-0.10467,-0.623428,13.600083,14.252854,0.65277,13.741046,13.835452,13.933235,14.05478,14.118179,0.219328,0.010219,1.022807,1.000052,1.02286,0.533324,0.09564,0.018365,0.096859,0.905824,0.285714,0.285714,0.166667,0.10514,0.14157,0.01256,1.099455,0.757238,4.831363,0.25,39.654456,44.701431,15.644113,0.999948,1.577689
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-9,Case-2TRD_11-6,Case-2TRD_7-9,双因素,,,,,,original,Case-2TRD_7-9,B,120,8.132933,0.062737,8.133173,0.003936,-1.300924,2.527512,7.861905,8.219718,0.357813,8.043593,8.105193,8.145732,8.175771,8.196822,0.070578,0.007714,1.010641,1.00003,1.010671,0.905202,0.558479,0.00077,0.010978,0.195689,0.05042,0.05042,0.033333,0.249997,0.04868,0.004637,3.602531,14.763168,3.484395,0.066667,90.160215,6.920627,2.919158,0.99997,0.397302
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-9,Case-2TRD_11-6,Case-2TRD_7-9,双因素,,,,,,final_comm,Case-2TRD_11-6,A,120,8.466729,0.075034,8.467058,0.00563,-0.069989,-0.519767,8.291557,8.652176,0.360619,8.367628,8.411931,8.47049,8.521741,8.556323,0.10981,0.008862,1.021863,1.000039,1.021903,0.553651,-0.057419,0.004824,0.052447,0.856912,0.302521,0.302521,0.166667,0.160658,0.146934,0.00566,1.018099,1.990091,4.416645,0.225,24.428125,66.064207,9.507668,0.999961,1.508512
pressure,MPa,Case-2TRD_11-6 vs Case-2TRD_7-9,Case-2TRD_11-6,Case-2TRD_7-9,双因素,,,,,,final_comm,Case-2TRD_7-9,B,120,7.711533,0.020804,7.711561,0.000433,-1.794332,7.953814,7.611402,7.763286,0.151884,7.692749,7.704572,7.712234,7.722062,7.733461,0.01749,0.002698,1.006708,1.000004,1.006711,0.843312,0.182546,0.000132,0.004927,0.304818,0.07563,0.07563,0.033333,0.22689,0.077697,0.004328,2.260546,7.048806,4.167257,0.141667,76.647095,21.118792,2.234114,0.999996,0.333895
